GEOPOINTID,Legend_Description,GSC_SYMBOL
1106005039903,"planar; shear zone, horizontal; horizontal; third; not applicable; estimated remotely",4.14.29.002
1106005039904,"planar; shear zone, horizontal; horizontal; third; not applicable; calculated from data",4.14.29.002
1106005039905,"planar; shear zone, horizontal; horizontal; third; not applicable; calculated from imagery",4.14.29.002
1106005039906,"planar; shear zone, horizontal; horizontal; third; not applicable; acquired from historical data",4.14.29.001
1106005039966,"planar; shear zone, horizontal; horizontal; third; not applicable; not entered",4.14.29.002
1106005046601,"planar; shear zone, horizontal; horizontal; fourth; not entered; measured at station",4.14.29.001
1106005046602,"planar; shear zone, horizontal; horizontal; fourth; not entered; estimated at station",4.14.29.002
1106005046603,"planar; shear zone, horizontal; horizontal; fourth; not entered; estimated remotely",4.14.29.002
1106005046604,"planar; shear zone, horizontal; horizontal; fourth; not entered; calculated from data",4.14.29.002
1106005046605,"planar; shear zone, horizontal; horizontal; fourth; not entered; calculated from imagery",4.14.29.002
1106005046606,"planar; shear zone, horizontal; horizontal; fourth; not entered; acquired from historical data",4.14.29.001
1106005046666,"planar; shear zone, horizontal; horizontal; fourth; not entered; not entered",4.14.29.002
1106005049901,"planar; shear zone, horizontal; horizontal; fourth; not applicable; measured at station",4.14.29.001
1106005049902,"planar; shear zone, horizontal; horizontal; fourth; not applicable; estimated at station",4.14.29.002
1106005049903,"planar; shear zone, horizontal; horizontal; fourth; not applicable; estimated remotely",4.14.29.002
1106005049904,"planar; shear zone, horizontal; horizontal; fourth; not applicable; calculated from data",4.14.29.002
1106005049905,"planar; shear zone, horizontal; horizontal; fourth; not applicable; calculated from imagery",4.14.29.002
1106005049906,"planar; shear zone, horizontal; horizontal; fourth; not applicable; acquired from historical data",4.14.29.001
1106005049966,"planar; shear zone, horizontal; horizontal; fourth; not applicable; not entered",4.14.29.002
1106005056601,"planar; shear zone, horizontal; horizontal; fifth; not entered; measured at station",4.14.29.001
1106005056602,"planar; shear zone, horizontal; horizontal; fifth; not entered; estimated at station",4.14.29.002
1106005056603,"planar; shear zone, horizontal; horizontal; fifth; not entered; estimated remotely",4.14.29.002
1106005056604,"planar; shear zone, horizontal; horizontal; fifth; not entered; calculated from data",4.14.29.002
1106005056605,"planar; shear zone, horizontal; horizontal; fifth; not entered; calculated from imagery",4.14.29.002
1106005056606,"planar; shear zone, horizontal; horizontal; fifth; not entered; acquired from historical data",4.14.29.001
1106005056666,"planar; shear zone, horizontal; horizontal; fifth; not entered; not entered",4.14.29.002
1106005059901,"planar; shear zone, horizontal; horizontal; fifth; not applicable; measured at station",4.14.29.001
1106005059902,"planar; shear zone, horizontal; horizontal; fifth; not applicable; estimated at station",4.14.29.002
1106005059903,"planar; shear zone, horizontal; horizontal; fifth; not applicable; estimated remotely",4.14.29.002
1106005059904,"planar; shear zone, horizontal; horizontal; fifth; not applicable; calculated from data",4.14.29.002
1106005059905,"planar; shear zone, horizontal; horizontal; fifth; not applicable; calculated from imagery",4.14.29.002
1106005059906,"planar; shear zone, horizontal; horizontal; fifth; not applicable; acquired from historical data",4.14.29.001
1106005059966,"planar; shear zone, horizontal; horizontal; fifth; not applicable; not entered",4.14.29.002
1106005106601,"planar; shear zone, horizontal; horizontal; primary; not entered; measured at station",4.14.29.001
1106005106602,"planar; shear zone, horizontal; horizontal; primary; not entered; estimated at station",4.14.29.002
1106005106603,"planar; shear zone, horizontal; horizontal; primary; not entered; estimated remotely",4.14.29.002
1106005106604,"planar; shear zone, horizontal; horizontal; primary; not entered; calculated from data",4.14.29.002
1106005106605,"planar; shear zone, horizontal; horizontal; primary; not entered; calculated from imagery",4.14.29.002
1106005106606,"planar; shear zone, horizontal; horizontal; primary; not entered; acquired from historical data",4.14.29.001
1106005106666,"planar; shear zone, horizontal; horizontal; primary; not entered; not entered",4.14.29.002
1106005109901,"planar; shear zone, horizontal; horizontal; primary; not applicable; measured at station",4.14.29.001
1106005109902,"planar; shear zone, horizontal; horizontal; primary; not applicable; estimated at station",4.14.29.002
1106005109903,"planar; shear zone, horizontal; horizontal; primary; not applicable; estimated remotely",4.14.29.002
1106005109904,"planar; shear zone, horizontal; horizontal; primary; not applicable; calculated from data",4.14.29.002
1106005109905,"planar; shear zone, horizontal; horizontal; primary; not applicable; calculated from imagery",4.14.29.002
1106005109906,"planar; shear zone, horizontal; horizontal; primary; not applicable; acquired from historical data",4.14.29.001
1106005109966,"planar; shear zone, horizontal; horizontal; primary; not applicable; not entered",4.14.29.002
1106005116601,"planar; shear zone, horizontal; horizontal; multi-generation; not entered; measured at station",4.14.29.001
1106005116602,"planar; shear zone, horizontal; horizontal; multi-generation; not entered; estimated at station",4.14.29.002
1106005116603,"planar; shear zone, horizontal; horizontal; multi-generation; not entered; estimated remotely",4.14.29.002
1106005116604,"planar; shear zone, horizontal; horizontal; multi-generation; not entered; calculated from data",4.14.29.002
1106005116605,"planar; shear zone, horizontal; horizontal; multi-generation; not entered; calculated from imagery",4.14.29.002
1106005116606,"planar; shear zone, horizontal; horizontal; multi-generation; not entered; acquired from historical data",4.14.29.001
1106005116666,"planar; shear zone, horizontal; horizontal; multi-generation; not entered; not entered",4.14.29.002
1106005119901,"planar; shear zone, horizontal; horizontal; multi-generation; not applicable; measured at station",4.14.29.001
1106005119902,"planar; shear zone, horizontal; horizontal; multi-generation; not applicable; estimated at station",4.14.29.002
1106005119903,"planar; shear zone, horizontal; horizontal; multi-generation; not applicable; estimated remotely",4.14.29.002
1106005119904,"planar; shear zone, horizontal; horizontal; multi-generation; not applicable; calculated from data",4.14.29.002
1106005119905,"planar; shear zone, horizontal; horizontal; multi-generation; not applicable; calculated from imagery",4.14.29.002
1106005119906,"planar; shear zone, horizontal; horizontal; multi-generation; not applicable; acquired from historical data",4.14.29.001
1106005119966,"planar; shear zone, horizontal; horizontal; multi-generation; not applicable; not entered",4.14.29.002
1106005666601,"planar; shear zone, horizontal; horizontal; not entered; not entered; measured at station",4.14.29.001
1106005666602,"planar; shear zone, horizontal; horizontal; not entered; not entered; estimated at station",4.14.29.002
1106005666603,"planar; shear zone, horizontal; horizontal; not entered; not entered; estimated remotely",4.14.29.002
1106005666604,"planar; shear zone, horizontal; horizontal; not entered; not entered; calculated from data",4.14.29.002
1106005666605,"planar; shear zone, horizontal; horizontal; not entered; not entered; calculated from imagery",4.14.29.002
1106005666606,"planar; shear zone, horizontal; horizontal; not entered; not entered; acquired from historical data",4.14.29.001
1106005666666,"planar; shear zone, horizontal; horizontal; not entered; not entered; not entered",4.14.29.002
1106005669901,"planar; shear zone, horizontal; horizontal; not entered; not applicable; measured at station",4.14.29.001
1106005669902,"planar; shear zone, horizontal; horizontal; not entered; not applicable; estimated at station",4.14.29.002
1106005669903,"planar; shear zone, horizontal; horizontal; not entered; not applicable; estimated remotely",4.14.29.002
1106005669904,"planar; shear zone, horizontal; horizontal; not entered; not applicable; calculated from data",4.14.29.002
1106005669905,"planar; shear zone, horizontal; horizontal; not entered; not applicable; calculated from imagery",4.14.29.002
1106005669906,"planar; shear zone, horizontal; horizontal; not entered; not applicable; acquired from historical data",4.14.29.001
1106005669966,"planar; shear zone, horizontal; horizontal; not entered; not applicable; not entered",4.14.29.002
1106005886601,"planar; shear zone, horizontal; horizontal; undefined; not entered; measured at station",4.14.29.001
1106005886602,"planar; shear zone, horizontal; horizontal; undefined; not entered; estimated at station",4.14.29.002
1106005886603,"planar; shear zone, horizontal; horizontal; undefined; not entered; estimated remotely",4.14.29.002
1106005886604,"planar; shear zone, horizontal; horizontal; undefined; not entered; calculated from data",4.14.29.002
1106005886605,"planar; shear zone, horizontal; horizontal; undefined; not entered; calculated from imagery",4.14.29.002
1106005886606,"planar; shear zone, horizontal; horizontal; undefined; not entered; acquired from historical data",4.14.29.001
1106005886666,"planar; shear zone, horizontal; horizontal; undefined; not entered; not entered",4.14.29.002
1106005889901,"planar; shear zone, horizontal; horizontal; undefined; not applicable; measured at station",4.14.29.001
1106005889902,"planar; shear zone, horizontal; horizontal; undefined; not applicable; estimated at station",4.14.29.002
